Movie_ID,Title,Overview,Overview_WordCount,Genres,Director,Cast,Production_Company,Release_Date,Release_Year,Release_Month,Release_DayOfWeek,Runtime_Minutes,Budget_Local_Currency,Revenue_Local_Currency,Budget_Crores,Revenue_Crores,Profit_Local_Currency,ROI_Percent,Popularity_Score,Vote_Average,Vote_Count
1726516,Kanmani Anbodu Kathalan,"Kanmani Anbodu Kathalan is an 2020 Malaysian TV movie that the story revolves around Kathalan, an oversized and lovable guy who always keep his surroundings joyful. Meanwhile, Kanmani is also someone who's avoiding marriage due to some mysterious reason. Their first meet somehow led to a second meet-up, that's when things revealed about Kanmani.",54,,K. Kavi Nanthan,,Unknown,14-04-2020,2020,4,Tuesday,79,0,0,0,0,0,0,0.4182,0,0
1320909,Pitha 23:23,The story is about how a deaf and mute ten-year-old boy rescues a kidnapped business tycoon and his older sister in a festival crowd.,24,"Crime, Thriller",S. Sugan Kumar,"Aadesh Bala, Anu Krishna, Java Sundaresan, Sri Ram Chandarasekar, Arulmani",Unknown,26-07-2024,2024,7,Friday,93,0,0,0,0,0,0,0.3512,0,0
1561399,EMPTY BAG,"A rich man, driven by greed, kidnaps a poor boy from his home. After two days, the boy wakes to find his sexual organ has been stolen.",27,Thriller,JEYA GOKUL RAJA,JEYA GOKUL RAJA,READY TAKE ACTION,02-10-2025,2025,10,Thursday,7,0,0,0,0,0,0,0.282,0,0
1156615,The Flame,"In 1965, an Indian family, whose men have been loyal servants of the British Royal Air Force, are faced with a life-changing offer of British citizenship as a reward for their years of service. The anglophone father is determined to follow his colonial masters back to England, while his newly-wed son yearns to build a new life in Singapore with his pregnant wife. Their conflict studies the notion of state and identity in a time of post-independence uncertainty.",78,Drama,K. Rajagopal,"T. Sasitharan, Nithiyia Rao, N. Vighnesh, Fatin Amira",Akanga Film Asia,24-07-2015,2015,7,Friday,15,0,0,0,0,0,0,0.3559,0,0
1579773,The Final Seconds,What if every moment in life came with a second chance?,11,"Thriller, Mystery",Rathina Vel Manickam,Mohamed Musthakem,Unknown,30-06-2022,2022,6,Thursday,2,0,0,0,0,0,0,0.3589,0,0
921130,Ainthu Unarvugal,,0,Drama,Gnana Rajasekaran,"Shreya Anchan, Sujitha, Sriranjini, Sathyapriya",Unknown,26-11-2021,2021,11,Friday,106,0,0,0,0,0,0,0.3734,0,0
1654365,Sweet Rogue Killer,"After destroying the Forelli empire, SRK discovers that the last surviving Forelli bloodline is secretly rebuilding its power through corruption and political influence. As a dangerous conspiracy threatens the township once again, SRK launches a final mission to expose the truth, eliminate the heir, and end the Forelli legacy forever.",50,"Action, Crime, Comedy, Mystery",Karthick Ravichandran,"Karthick Ravichandran, Pranav Kumar, Dinesh R K, Akash G, Dhushyanth A",Blue Phoenix Studios,19-07-2026,2026,7,Sunday,40,4425.5,0,0,0,0,0,0.3662,0,0
939932,Sandikuthirai,Few unlawful men threaten to destroy the lives of young students involved in an intimate photograph which later turns into a murder.,22,"Drama, Thriller, Comedy",Anbumathi,"Rajkamal, Manasa Radhakrishnan, Ganja Karuppu, Bonda Mani, Delhi Ganesh",Unknown,05-08-2016,2016,8,Friday,126,0,0,0,0,0,0,0.4366,0,0
1005781,Polama Oorgoolam,This movie is inspired by a real-life incident that happened in North Chennai. A veteran football player embarks on a journey to fulfill the desire and dream of his ladylove. The film narrates his experience of his journey comprising many interesting events he encounters on his journey. This journey is filled with some unexpected twists and surprises along with the racy football game moments that will keep the viewers engrossed throughout.,71,Drama,Nagaraj Bai Durailingam,"Praboojith, Aadhirajan",Unknown,23-06-2022,2022,6,Thursday,131,0,0,0,0,0,0,0.3782,7,1
1257293,Unarvugal Thodarkadhai,"Karthik who had multiple relationships in his life goes through a breakup and impulsively marries Priya, who has never had a relationship. Will this marriage lead to eternal love between them?",31,"Romance, Drama",Balu Sharma,"Hrishikesh, Sherlin Seth, Saathvika Raj, Sriranjini, Padmaja Lanka",Super Talkies,08-03-2024,2024,3,Friday,111,0,0,0,0,0,0,0.3642,0,0
947897,Raaja Live in Concert Expo 2020 Dubai,"Shri. Ilaiyaraaja is an Indian film industry conductor, arranger, lyricist, and singer. Also widely regarded as one of the greatest Indian composers, he's often credited for introducing Western musical sensibilities into the Indian film musical mainstream.",36,Music,Unknown,"Ilaiyaraaja, S.P.B. Charan, Mano, Karthik, Madhu Balakrishnan",Expo 2020 Dubai,05-03-2022,2022,3,Saturday,180,0,0,0,0,0,0,0.3709,0,0
1085182,Sethaan Da Sekar'uh,This story revolves around a group of short film makers whom get in trouble when caught by a gangster.,19,"Action, Crime, Comedy",Vignesh,"Hari Narayanan Suresh, Yuvaraj Mohan, Vignesh, Mithran, Hariessvar",Vignesh Pictures,28-02-2022,2022,2,Monday,16,0,0,0,0,0,0,0.3432,0,0
1137178,Kabadi Bro,"A kabadi champion, who breaks any rule to win anything in life crosses line with a police officer,who bends any rule to catch a criminal.",25,,Sathish Jayaraman,"Sujann Chandru, Priya Laal, Singampuli, Manobala, Shanmugasundaram",Anjhana Cinemas,23-06-2023,2023,6,Friday,122,0,0,0,0,0,0,0.3736,0,0
1204932,Va Varalam Va,"To live a luxury life hero and his friend Kidnap 40 Innocent Children,Will they succeed in leading a wealthy life or not is the content",25,"Comedy, Thriller, Drama",Suresh Babu .R,"Balaji Murugadoss, Mahana Sanjeevi, Redin Kingsley, Gayatri Rema, Mime Gopi",S.G.S creative media [in],01-12-2023,2023,12,Friday,0,0,0,0,0,0,0,0.3602,0,0
372647,Ilakku,"A top cop (Madhusudhanan) with the help of a special team tries to arrest Veerappan (Navin) who is hiding in the forest. During the process, he kills a spy and therefore he is removed from the operation. He is moved into Police Training Academy.",44,"Action, Drama",B. Madhusudhan Reddy,"B. Madhusudhan Reddy, Devi",Unknown,17-11-2015,2015,11,Tuesday,103,0,0,0,0,0,0,0.3397,1,1
855163,Stitches,"Thaiyal revolves around the difficult life of a single mother and her son. With the very little that she has, she helps him the most that she can.",28,Drama,Laavania Krishna,"Lucas Ashwin Clamence, Kalaiyarasi Kulamdavelu, Tharmeswaran Ravindran, Kessler J. Surendran, Gunaseelen",Unknown,29-11-2017,2017,11,Wednesday,10,0,0,0,0,0,0,0.2867,0,0
1188355,Pudhu Vedham,"A divorced lady and her son sing songs and beg to make money. Once, Raja asks to marry her on the condition that she leaves her son behind. She agrees and Arumgam, the son, grows up as an orphan. What will happen when a girl he likes gets pregnant with someone else's child?",53,Drama,Rasavikram,"J Vignesh, Ramesh Thilaganathan, Varunika, Imman Annachi, Scissor Manogar",Vital Moviescast [IN],13-10-2023,2023,10,Friday,0,0,0,0,0,0,0,0.3523,0,0
1483125,Myyal,"Maddasamy, a village thief, accidentally encounters Alli, an outcast tribal girl. Their love transcends societal barriers as they aspire for a better life amidst adversity. However, fate intervenes, separating them until an unexpected twist reunites them beyond mortal realms.",39,,APG Elumalai,"Sethu, Samriddhi Tara, P.L. Thenappan, Supergood Subramani, C.M. Bala",Iconcinecreations LLP,23-05-2025,2025,5,Friday,0,0,0,0,0,0,0,0.3366,0,0
738871,Praaptham,Tamil Arasan son of Pandiyan who takes revenge on Aadhi son of Iisan. Who was the only reason for Pandiyan's death.,21,Drama,Dani,"Jk, Rambabu, Abhishek, Nagarathinam",Unknown,19-04-2020,2020,4,Sunday,21,0,0,0,0,0,0,0.3323,0,0
1100945,Siruvan Samuel,A boy in a village in southern Tamil Nadu hopes to get a cricket bat by collecting trump cards. How does this obsession impact his life and that of those around him?,32,"Family, Drama",Sadhu Burlington,"Ajidhan Thavasimuthu, Vishnu K G, Mersin, Aparna",Countryside Films,12-05-2023,2023,5,Friday,90,0,0,0,0,0,0,0.3529,0,0
848549,The Mirage of Dragonfly,"Anbu a young writer deals with his own problems. Lack of external support and making himself socially isolated he gets into a mental illness which he can’t deal with anymore. Being avoided by his close friend and getting hurt by an extramarital affair, he takes an important decision to save him.",51,Drama,Rathesh Kowsalya,"ShreeRaj, Aarthi, Ajith Vignesh",Unknown,11-12-2020,2020,12,Friday,90,0,0,0,0,0,0,0.3434,0,0
1432647,Un Aasai Mugam,‘Un Aasai Mugam’ is an independent and crowd funded Tamil feature fılm shot over 90 days - in the live and buzzing public spaces of Chennai and its suburbs.,29,Drama,Unknown,,Unknown,07-02-2025,2025,2,Friday,56,0,0,0,0,0,0,0.3001,0,0
1740942,Photographer,"Photographer follows Veera, a troubled and obsessive photographer determined to prove his worth in a world that has long dismissed him. Driven by ambition and haunted by a painful past, he ventures deep into Mathikettan Solai, a mysterious reserve forest, to capture a rare and elusive natural phenomenon that could change his life forever.",54,"Fantasy, Mystery, Thriller",Ashraf A,"Ashraf A, Janani Samathanam, Karunakaran, Devi Mahesh, Aadukalam Naren",ABS Entertainments,07-08-2026,2026,8,Friday,0,0,0,0,0,0,0,0.285,0,0
1538926,Dalit Subbaiah: Voice of the Rebels,"Dalit Subbaiah, directed by Giridharan MKP and produced by Yaazhi Films in collaboration with Pa. Ranjith's Neelam Productions, won the Best Longform Documentary Award at the 17th International Documentary and Short Film Festival of Kerala (IDSFFK). The film traces Subbaiah's life and struggles, celebrating his legacy in revolutionary music and activism",51,Documentary,MKP Gridaran,"Pa. Ranjith, Arivu, Dalit Subbaiah, Manoj Leonel Jahson",Yaazhi Films,17-09-2025,2025,9,Wednesday,89,584500,0,0.06,0,0,0,0.3467,0,0
1467593,NISAPTHAM,"Two brothers KARNAN and VISHNU try to listen to the voice of their mother, who died when they were children, their attempt ends in an unexpected event.",27,"Drama, Family",SAKTHIVIGNESH N,"JEYA GOKUL RAJA, SAKTHIVIGNESH N, PRAVEEN R",READY TAKE ACTION,17-10-2024,2024,10,Thursday,21,2004,0,0,0,0,0,0.3387,0,0
886020,EVANESCENCE,Evanescence is 2021 Sci-fi Fantasy Drama Short Film which is Written and Directed by L.S.MADHESH.,15,"Science Fiction, Fantasy, Drama",L.S. MADHESH,"L.S. MADHESH, R.JOSEPH, Krishna Singh, Sai Theja",Unknown,15-10-2021,2021,10,Friday,30,167,0,0,0,0,0,0.4325,0,0
1220568,Ini Oru Kadhal Seivom,Ini oru kadhal seivom is a love story that deals with the perception and ideology of a young man owing to his understanding about relationship in general and how his ideology changes with his love experience forms the crux of the story.,42,"Romance, Comedy",S. Hariharan,"Ajay Balakrishna, Suveta Shrimpton, KPY Thidiyan, Manu Parthiban, Vignesh Shanmugam",Epic Theatres,07-06-2024,2024,6,Friday,0,0,0,0,0,0,0,0.3188,0,0
1191434,Rambai Sonna Kadhai,Ruben is stuck in the complexities of his own mind. His aversion - his decisions - it's impact,18,Drama,Diwakar Vijayakumar,"Uvais Khan, Dharshini, Nijo, Padmapriya Vijayakumar",Kathaikaaran,25-01-2024,2024,1,Thursday,15,11690,0,0,0,0,0,0.4004,0,0
1053930,Valentine @3,"An anthology of stories following three gay men in different stages of their journey through life and love. The first story narrates a teenager’s feelings towards his school and college crush, and his mother’s understanding of his sexuality. The second story deals with two gay men deciding to get married in an unexpected context. The third story will follow a conversation between a cab driver and his passenger.",68,,Mani Shankar Iyer,"Shylaja Chetlur, Shriviyas, Rajkumar, Mohan Kumar Mallika, Pradeep K Vijayan",Unknown,13-11-2022,2022,11,Sunday,112,0,0,0,0,0,0,0.353,0,0
1034553,Aramudaitha Kombu,"Lingadurai Ayya is a Kind hearted person in the village Vaeliyur , He spent all his money and wealth for the people and helping villagers and needy people. Some of Transgenders find an youngman Kumaresan who fell unconscious on the village road to Lingadurai Ayya’s house . Lingadurai taking care of him and offers shelter food . Murugavel is a caste leader didn’t likes Kumaresan and sees him as an enemy, then giving lot of troubles to Kumaresan. One day when Kumaresan is out of village, Murugavel started a caste organization and created riots between castes.. In this struggles Kumaresan’s Pet cattle Appu slashed there after Kumaresan commits suicide and died.",111,Drama,Jackson Raj,"A.K Anand, Jesi Rathnavathy",US FRUITS THANGADURAI,28-07-2023,2023,7,Friday,127,0,0,0,0,0,0,0.3285,0,0
415100,Chocobar,"Horror, Drama",2,,Unknown,,Unknown,26-08-2016,2016,8,Friday,0,0,0,0,0,0,0,0.3282,0,0
1593718,Tapes Of Kannimedu,"When Arjun, a whistleblowing journalist exiled to work as a radio jockey in an isolated town, discovers a serial killer is on the loose, he becomes the police’s only stand-in while the remaining officers leave to bring backup—forcing him to confront a buried 20-year-old truth as the night unfolds.",49,"Thriller, Mystery, Crime",Nikil Sharan Devarakonda,"Ram, Vaishnavi Chellapandi, Hari, Nithya Venkat, Akshaya S Iyer",Trust Me Productions,19-07-2025,2025,7,Saturday,35,0,0,0,0,0,0,0.375,0,1
1485655,Restart Restart,Due to a tragic accident protagonist loses his best friend and ends up with hallucinating his dead friend due to un Acceptance and guilt of blaming himself for his death. When protagonist tries to restart his life his hallucinating friend becomes a alter ego takes control of him and make sure that he exists by making protoganist like a puppet,60,Thriller,Amarnaath,"Amarnaath, Azurudeen, Keerthana gopa, Keerthiraman",SG Productions,07-03-2025,2025,3,Friday,45,12525,0,0,0,0,0,0.3957,10,1
1248209,Sathamindri Mutham Tha,"This is a mystery thriller involving the hero, a killer for hire and the heroine. The heroine is involved in a hit and run case and is rescued by the hero. She becomes amnesiac and he takes her home and keeps her with him. Her husband lodges a complaint with the police that his wife is missing. There is a vengeful Inspector of police who wants to kill the hero he being a killer. This then becomes a story of conflict and entanglement between the characters. What happens to the hero, the heroine who suffers in amnesia, her husband and the policeman gets resolved in the climax.",107,"Romance, Thriller",Rajdev,"Srikanth, Priyanka Thimmesh, Hareesh Peradi, Viaan Mangalaserry, Niharika Patro",Celebright Productions (IN),01-03-2024,2024,3,Friday,0,0,0,0,0,0,0,0.3431,0,0
1124628,Rider Rukmani,"Rider Rukmani , a solo Woman rider on her way back home from her long scheduled trip has a phone conversation with her dad , who talks to her about how much he enjoyed watching the film “Kadaisi Vivasayi“.",39,Drama,Guhan,"Jesey Rukkmani, Kavitha Ravi",Unknown,09-05-2023,2023,5,Tuesday,23,0,0,0,0,0,0,0.3132,0,0
1365528,Tractor,A tribal village farmer who is living self-sufficiently has lost his peace due to recent social developments and private-sector scams.,20,Drama,Ramesh Yanthra,"Prabhakaran Jayaraman, Sweetha Pradhap, Jayalakshmi Pillaiyarpatti, Gowardhan Sathya",Yanthra Studio,17-12-2024,2024,12,Tuesday,109,0,0,0,0,0,0,0.2955,0,0
1498740,Jillu,"A trans woman coerced into sex work from a young age longs for dignity and a peaceful life. Her path is marked by systemic violence, police brutality, societal stigma, and romantic betrayal. Featuring real trans women in lead roles, the film presents a raw and compassionate portrait of resilience and the ongoing struggle for justice and recognition.",57,Drama,Divya Bharathi,"Dharini, Sudha, Revathy, Lakshaya, Shallu",Sunhall Media Private Limited,29-09-2024,2024,9,Sunday,0,0,0,0,0,0,0,0.3735,0,0
1115656,Password,An IT employee is kidnapped to a secluded room and his legs are locked in an immovable chair. Along him in the room is a dead body and a laptop with an internet connection.,34,Thriller,Kannan,,K Studios,10-11-2020,2020,11,Tuesday,86,0,0,0,0,0,0,0.3339,0,0
1140564,Bell,"A blind man, who is also the descendant of an ancient saint, tries to safeguard the medicinal secrets of nature from a greedy-yet-influential physician. To what extent will he go to protect it?",33,"Mystery, Thriller",R. Vengat Bhuvan,"Guru Somasundaram, Nithish Veera, Sridhar, Swetha Dorathy, Jack Arunachalam",Brogan Movies,09-06-2023,2023,6,Friday,112,0,0,0,0,0,0,0.3565,0,0
885969,Dopamine : A reason For Addiction,Dopamine is Film based on Addiction,6,Drama,L.S. MADHESH,L.S. MADHESH,Unknown,25-09-2020,2020,9,Friday,5,0,0,0,0,0,0,0.3677,0,0
1501962,Unn Kangalin Vattathil Naan,"Short play on when a couple grows too comfortable with each other, difficult questions begin to surface, echoing between the present and the future. But will they ever find the answer to the ultimate question: What is love?",38,"Romance, Drama, Music, Mystery",Ezhil Arasu M A,"Muthalagi, Mithun",Crispcat2160p,16-09-2025,2025,9,Tuesday,12,0,0,0,0,0,0,0.2792,0,0
573346,Uzhaikkum Paadhai,"Kaadhal Paadhai is a romance-cum-road movie, but the best parts are neither the romance nor the road trip.",18,Romance,Unknown,,Unknown,01-01-2018,2018,1,Monday,130,0,0,0,0,0,0,0.3223,0,0
1452794,Baby & Baby,Two couples traveling to introduce their newborns to grandparents accidentally switch babies along the way.,15,Comedy,Unknown,,Unknown,14-02-2025,2025,2,Friday,2,0,0,0,0,0,0,0.3837,0,0
1446442,Blue Night,"Fate, sometimes coincidence, makes love bloom in Unexpected ways!..",9,Drama,S.P.Bhaskaran,"Praveen Kumar, Mohammed Jasir",Unknown,11-03-2021,2021,3,Thursday,6,0,0,0,0,0,0,0.3594,0,0
1225033,Route No 17,"Set in three different time periods between 1990 and 2020, ""Route No 17"" unfolds a revenge thriller narrative as trespassers venture into the closed-off path, only to face a fate shrouded in mystery.",33,,Unknown,,Unknown,29-12-2023,2023,12,Friday,0,0,0,0,0,0,0,0.3432,0,0
1620037,Joe's Cafe,A breezy tale of love!,5,"Animation, Romance, Drama",Joel Reubenraj,"Charles Kanakaraj, Joel Reubenraj",CJRR Studios,03-12-2025,2025,12,Wednesday,25,0,0,0,0,0,0,0.3315,0,0
1198674,Jenni,A 9 years boy gets a traditional wooden toy of a female figure from the site where the digging works are going on. Chandru keeps the toy in his room against the protest of his parents.,36,,B.Nithianandam,,Unknown,01-05-2023,2023,5,Monday,97,0,0,0,0,0,0,0.3117,0,0
1223603,Eppura,Eppura is a Tamil movie based on six stories.It takes place in one night in Puducherry .A movie called 'Eppura' has been made by hyperlinking the story with dark comedy.,30,Comedy,AR Raajesh,"Vijay Murugan, Pradeep Selvaraj, Kartikshiva, Kalai kaviyarasan, Nathoshiya Saint Julien",White Town Films,29-03-2024,2024,3,Friday,0,0,0,0,0,0,0,0.2853,0,0
1213811,Aayiram Porkaasugal,"When two men accidentally come across a thousand gold coins, their lives change forever and so do the lives of those around them.",23,"Comedy, Romance, Drama",Ravi Murukaya,"Vidharth, Arundhathi Nair, Saravanan, George Mariyan",Unknown,22-12-2023,2023,12,Friday,125,0,0,0,0,0,0,0.3323,7.5,6
1511535,UNAKKU PIDITHA ENNAI,"Rajan and Rachel were teenage lovers — wild, intense, and heartbreakingly toxic.  What started as love quickly turned into something destructive, leaving behind wounds that time couldn’t fully heal.  Years later, Rachel returns to Chennai. Unexpected. Unannounced.  Rajan, weighed down by life and memories, is no longer the boy she knew. He’s stuck — numb, lost, and living in the shadows of what was.  She hasn’t come to fix the past.  But her presence brings it all back — every word, every silence.  And with it, a quiet, aching question:  “If we met now… softer, older, quieter… would you still choose me?”  ‘Unnaku Piditha Ennai’ is a tender heartbreak story about the kind of love that arrives too early…  and the unspoken longing that remains long after it’s gone.",129,Romance,RAJINIKANTH SK,"Santhoshini, Kowshik kabilan, Venice dhas, Cristyy",SEGAPPU THOPPI,10-07-2025,2025,7,Thursday,40,4175,835,0,0,-3340,-80,0.5433,0,0
970196,The confession of a motor,A motor narrates the events and a murder that happened in its room with its own innocent perception of the world. The film also explores about the duality/double standards of men.,31,"Mystery, Drama, Animation",Geethan gunaratnam,"Geethan gunaratnam, V. R. Amirtha raj, Muthu sudar, Nivetha",Nostalgia pictures,18-09-2021,2021,9,Saturday,16,1670,835,0,0,-835,-50,0.3963,0,0
1115217,Chaaya Maaya,Two old acquaintances run into each other in a coffee shop and are forced into having  a conversation.,18,Romance,Suvetha Gunasekaran,"Sanjoey, Ishu",Unknown,04-07-2022,2022,7,Monday,10,8350,0,0,0,0,0,0.2916,10,1
1457217,nee vekkam kori,A girl who wants to dance,6,Music,Gopi Krishnan Dev,Lasya,Unknown,31-03-2025,2025,3,Monday,2,0,0,0,0,0,0,0.3579,0,0
1719774,Suitcased,"When a struggling student discovers his late father left him a locked pendrive containing a massive fortune in Bitcoin, he and his friends must crack a highly secure password with only one attempt remaining—unknowingly holding the key to a long-buried family secret.",42,"Drama, Comedy, Family",Bharath Rikkesh,"Krishanth, Varun, Yogesh SD",4FS,25-06-2026,2026,6,Thursday,7,0,0,0,0,0,0,0.2891,0,0
1234471,Navayuga Kannagi,"Daughter who chose the path of revenge on her father after her marriage to honor her past love, which was shattered by religious and caste diversities, Where the husband becomes victim between father's love and daughter's revenge...",37,,Unknown,,Unknown,24-12-2024,2024,12,Tuesday,0,0,0,0,0,0,0,0.345,0,0
644271,2 Glasses of Milk,Two writers. Two ideologies. One meeting.,6,Drama,Thiyagesh Ramalingam,"Maathevan, Ismail",Unknown,04-01-2019,2019,1,Friday,15,0,0,0,0,0,0,0.3144,0,0
1279019,Ingu Mirugangal VaazhumIdam,"John works in Security Guard Office and is raising his only daughter, Jenny, as a Mother and Father. Genie, who has an inordinate affection for her father, looks after John like a mother. Her boyfriend Madam takes Jeni alone and rapes and murders her along with his friends. John takes revenge on his daughter's murderer and eventually goes insane",59,"Crime, Thriller",S. Sasikumar,"Fine John, Sreedevi Unnikrishnan",Finejohn Pictures,26-04-2024,2024,4,Friday,108,0,0,0,0,0,0,0.3152,0,0
1540478,Madurai 16,A Group Of Friends Taking Revenge Against The Oppression Of Power And Money,13,Thriller,John Thomas,"Jerome Vijay, Rishi Misty, Vimal, Dhuruvan, Madurai Prasanna",JS Films,12-09-2025,2025,9,Friday,103,0,0,0,0,0,0,0.3437,0,0
754977,Tamani,"A police officer is investigating the case of a missing girl when he finds a gold chain. Investigations related to the gold chain led to the discovery of several violent crimes in which a boy was killed in a robbery, another boy was killed by a group of bullying teenagers and a transgender individual was injured in an acid attack.",60,"Crime, Drama",Unknown,,Unknown,16-10-2020,2020,10,Friday,92,0,0,0,0,0,0,0.3142,0,0
535479,Mangai Maanvizhi Ambugal,"A girl waits for her lover to regain his memory, lost due to an accident.",15,"Drama, Comedy, Romance",Vino,"Mahi, Prithvi Vijay",Road Train pictures,13-07-2018,2018,7,Friday,93,0,0,0,0,0,0,0.3266,0,0
1620127,Du.Ri.Me,"However, the results indicate a horror-comedy telemovie titled Du Ri Me (often indexed under social media, specifically Instagram, around late 2025/early 2026) arriving as a Pongal special in January 2026.",30,"Horror, Comedy",Unknown,,Unknown,17-01-2026,2026,1,Saturday,0,0,0,0,0,0,0,0.2945,0,0
1437273,Manidham,"Manidham is an Emotional and Thought-provoking Dramathat Challenges Viewers to Reflect on Their Own Lives and the Impact of Their Choices.He Film Follows Krishnaraj, a Middle-aged Schoolteacher and Devoted Family Man,whose Sudden Death Forces Him to Confront the True Consequences of His Life Decisions, Even as His Restless Spiritremains Bound to His Home.",53,Drama,J. Bruno Savio,"Krishna Raju K., Madhunika Rajalakshmi, Kalaimamani Sellappa Jegashanmugam, Yatra Srinivassan, Lakshmi Narayanan",Your backers productions,07-03-2025,2025,3,Friday,0,0,0,0,0,0,0,0.4372,0,0
1470598,CrowShit,Two Strangers sharing the moments of hope and stays being strangers itself.,12,"Drama, Comedy",Unknown,"Varshini Priya, Bharath Waatch",Waatch The Pucker,04-01-2025,2025,1,Saturday,5,83.5,0,0,0,0,0,0.4236,0,0
1581313,Ananya's Call,"Faced with an impossible encounter in her own home, a young woman must race against time to stop a tragedy that defies the laws of nature.",26,"Fantasy, Thriller, Science Fiction",Gauthaam,"Harini Parthibanraj, Poompavai, Rinthiya, Sakthi Nivashini, Swetha M",Calidon Pictures,17-08-2026,2026,8,Monday,33,16700,0,0,0,0,0,0.3384,0,0
1463544,Kesakambali,"A man, lost in the chaos of endless binge-watching, spirals into madness. In the emptiness, he is reborn as Ajita Kesakambali, accepting a world without inherent meaning.",27,,Monish,Logeshwaran,M,15-04-2025,2025,4,Tuesday,5,0,0,0,0,0,0,0.376,0,0
1477701,Amaran,"A terminally ill man begs an immortal stranger to share his secret, only to discover that living forever may be the worst fate of all.",25,"Crime, Thriller, Drama",Chandra Mohan,"Vigneshwaran, Anas, Sam Cruz, Senthamizh",Unknown,09-05-2025,2025,5,Friday,18,29141.5,0,0,0,0,0,0.2983,0,0
1500526,Mirugasirisham: The Orion,"A family is haunted by strange and frightening events, forcing them to seek the help of a tok guru to resolve their dispute. Can the tok guru uncover the cause of the disturbance before things get more serious? Or is there something bigger waiting?",44,,Unknown,,Unknown,19-06-2025,2025,6,Thursday,135,0,0,0,0,0,0,0.3039,0,0
330412,K3,K3 is an Indian Tamil film released on Feb 20th 2015,11,,M. S. Annadurai,,Unknown,20-02-2015,2015,2,Friday,0,0,0,0,0,0,0,0.2883,8,2
1297527,Living Faith,"Despite the prayers of many for a drug-free city, the fact that alcohol shops remain open raises questions about the strength of our collective faith or whether it might not align with what some perceive as the will of God for a drug-free environment. The ongoing existence of these establishments creates a paradox, making one ponder whether our aspirations for a substance-free community are hindered by a lack of faith or if such a transformation is not in line with what some believe to be God's plan. This situation brings to light the complex interplay between faith, societal goals, and the challenges associated with achieving a drug-free status.",108,Drama,Austin Solomon Raj,"Austin Solomon Raj, Jhewin Frank, Melvin Isaac, Angelin Jenifer, Gifto Davi",Jhewin Media,01-01-2024,2024,1,Monday,10,20875,0,0,0,0,0,0.2958,0,0
1186417,GR3Y,In the depths of despair! The world's color turns GR3Y!,10,"Mystery, Thriller, Fantasy",Nishanth Manisekar,"Kuldeep Kolle, Joseph Wesley, Kuldeep Kolle, Joseph Wesley, Harshavarthan M K",A D - Addicted Directoroids,30-09-2023,2023,9,Saturday,33,0,0,0,0,0,0,0.2975,0,0
1357529,Thozhar Cheguevara,"An innocent boy hailing from a village is struck by an unfortunate incident, which webs him in conflicts that endanger his life and his community under threat. His idyllic life is shattered, deftly turning his world upside down. A bounty is announced on the boy's name to kill him on the same night. Whether he can recoup and overcome the labyrinth of conflicts forms the crux of the story",69,"Action, Drama",Alex A D,"Sathyaraj, Rajendran, Cool Suresh, Nanjil Sampath, Alex A D",Grey Magic Creations,20-09-2024,2024,9,Friday,120,0,0,0,0,0,0,0.3537,0,0
1476344,Iraiyin Mozhi Mounama ?,Events revolving around the question of existence of God.,9,"Fantasy, Drama",Sheik Raashid,"Subakhan, Munthazir, Subramani, Nandhakishore, Pranav",Unknown,08-09-2023,2023,9,Friday,14,0,8350,0,0,0,0,0.291,0,0
1422297,The Briefcase,"Protagonist, a skilled operative, must retrieve a stolen briefcase containing classified documents. He battles Gangster 1's gang, uncovering Boss's plan to blackmail the government. Loyalty, morality, and survival hang in the balance",32,"Action, Crime, Thriller",Gersson Daniel,"NADIIN, Abhinivesh, Hari Varshan, Vishal, Sanjay",TSN Studios,24-01-2025,2025,1,Friday,16,0,0,0,0,0,0,0.2824,10,1
1191773,Thiraiyin Marupakkam,"A Tamil movie fan Sathyamoorthy, a farmer by profession, has been duped into selling his land and investing in a movie by a guy full of hot air, director Senthil. Lacking expertise in filmmaking, Sathyamoorthy is forced to pledge his house to Anbarasu, a cine financier. Senthil fails miserably in delivering the film. What happens to his family? How does he deal with Anbarasu? How does he bring his movie out? Thiraiyin Marupakkam is a perfect mix of black comedy and harsh reality",83,"Comedy, Drama",Nitin Samson,"Mohammed Ghouse, Natarajan Manigandan, Hema Genelia, Nitin Samson",360 Degrees [IN],20-10-2023,2023,10,Friday,131,0,0,0,0,0,0,0.3229,0,0
1440249,Butterfly,"In the Blur of Dreams follows a filmmaker as he directs a dream sequence, navigating the creative process while seamlessly blending the boundaries between his role behind the camera and within the story itself.",34,,Monish,"Jayanth, Kamalesh, Logeshwaran, Sanjay",M,28-02-2025,2025,2,Friday,3,0,0,0,0,0,0,0.3023,10,1
1201524,Niyathi,"When the private detective cheziyan held up with a problem, he try to find the solution for the problem which reveals another problem happened in the past",27,"Crime, Thriller",Naveen Kumar,"Naveen Kumar, Anjana Babu, Theni Murugan, Govindha moorthy, Vijaya Rana Dheeran",Genius film company [in],26-01-2024,2024,1,Friday,0,0,0,0,0,0,0,0.3015,0,0
