movie_id,title,imdb_id,overview,genres,director,cast,language,year,rating,votes,runtime_minutes,poster,backdrop,trailer,popularity,budget_crores,revenue_crores,production_company,release_date,source
,8 Thottakkal,,"A cop's pistol gets stolen and even as the search for it gets underway, it ends up in the hands of someone who uses it to rob a bank.","Thriller, Action, Crime",Sri Ganesh,"Vetri, Aparna Balamurali, M. S. Bhaskar, Nassar, Manikandan",Tamil,0,,,,,,,,,,,,dataset_3_tamil
450496,8 Thottakkal,,"A cop’s pistol gets stolen and even as the search for it gets underway, it ends up in the hands of someone who uses it to rob a bank.","Thriller, Action, Crime",Sri Ganesh,"Vetri, Aparna Balamurali, M. S. Bhaskar, Nassar, Manikandan",,2017,7.3,24.0,145.0,,,,0.7592,0.0,0.0,Vetrivel Saravana Cinemas,07-04-2017,dataset_4
1195516,80's Buildup,,A youngster accepts his sister's challenge to make the girl who has come to his grandfather's funeral to fall in love with him before the last rites are done.,"Comedy, Romance",Kalyaan,"Santhanam, Radhika Preeti, K. S. Ravikumar, Mansoor Ali Khan, Rajendran",,2023,5.2,2.0,122.0,,,,0.5036,0.0,0.0,Studio Green,24-11-2023,dataset_4
,800,,Muttiah Muralitharan's inspirational journey shedding light on the challenges and triumphs that defined his illustrious cricket career is brought together here.,Drama,M. S. Sripathy,"Madhur Mittal, Nassar, Mahima Nambiar, King Ratnam, Hari Krishnan",Tamil,0,,,,,,,,,,,,dataset_3_tamil
752936,800,,Muttiah Muralitharan's inspirational journey shedding light on the challenges and triumphs that defined his illustrious cricket career is brought together here.,Drama,M. S. Sripathy,"Madhur Mittal, Nassar, Mahima Nambiar, King Ratnam, Hari Krishnan",,2023,6.556,9.0,158.0,,,,0.7284,35.07,0.0,Movie Train Motion Pictures,06-10-2023,dataset_4
,800 Words,,A recently-widowed father quits his job as a popular 800-word columnist for a top-selling Sydney newspaper.,"Comedy, Drama, Family",Unknown Director,"Erik Thomson, Melina Vidler, Benson Jack Anthony, Michelle Langstone, Rick Donald, Anna Jullienne",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,80s Buildup,,"A teenage boy flirts with a girl who appeared at his grandfather's wake, attempting to charm her before the funeral service finishes as part of a lighthearted bet with his sister.","Comedy, Romance",Kalyaan,"Santhanam, Radhika Preeti, K. S. Ravikumar, Mansoor Ali Khan, Rajendran",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,8th Street,,"Late at night in a quiet place, three lives intersect — a weary stranger, a silent old man, and a tired waiter. Through glances, gestures, and fragments of conversation, their fragile interactions unravel hidden tensions and unspoken histories. What begins as routine slowly transforms into a haunting exploration of loneliness, memory, and the search for meaning.","Mystery, Drama",Abdul Rahman,"Babu Paramasivan, Vignesh, Venkatesan, Karthick",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1669443,8th Street,,"Late at night in a quiet place, three lives intersect — a weary stranger, a silent old man, and a tired waiter. Through glances, gestures, and fragments of conversation, their fragile interactions unravel hidden tensions and unspoken histories. What begins as routine slowly transforms into a haunting exploration of loneliness, memory, and the search for meaning.","Mystery, Drama",Abdul Rahman,"Babu Paramasivan, Vignesh, Venkatesan, Karthick",,2026,0.0,0.0,60.0,,,,0.2854,0.0,0.0,Unknown,12-04-2026,dataset_4
,9 Thirudargal,,"9 Thirudargal (nine thieves) is a Tamil language comedy movie directed by Vijay Paramasivam and starring Saran, Akansha Mohan and Y. G. Mahendra.",Drama,Vijay Paramasivam,"Akansha, Y. G. Mahendran, Ragasiya, Singampuli",Tamil,0,,,,,,,,,,,,dataset_3_tamil
384072,9 Thirudargal,,"9 Thirudargal (nine thieves) is a Tamil language comedy movie directed by Vijay Paramasivam and starring Saran, Akansha Mohan and Y. G. Mahendra.",,Vijay Paramasivam,"Akansha, Y. G. Mahendran, Ragasiya, Singampuli",,2015,2.0,1.0,0.0,,,,0.4657,0.0,0.0,Unknown,07-09-2015,dataset_4
505929,90 ML,,"Thamara, Paru, Kajal and Suganya are four friends who are rather tired of their uneventful routine. However, things take a turn for the better with the arrival of the spirited and outgoing Rita, a young woman who encourages them to live their lives to the fullest.","Comedy, Drama",Anita Udeep,"Oviya Helen, Anson Paul, Masoom Shankar, Monisha Ram, Shree Gopika",,2019,4.9,11.0,125.0,,,,0.683,0.0,0.0,NVIZ Entertainment,01-03-2019,dataset_4
,90 Ml,,"Thamara, Paru, Kajal and Suganya are four friends who are rather tired of their uneventful routine. However, things take a turn for the better with the arrival of the spirited and outgoing Rita, a young woman who encourages them to live their lives to the fullest.","Comedy, Drama",Anita Udeep,"Oviya Helen, Anson Paul, Masoom Shankar, Monisha Ram, Shree Gopika",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,96,,"Ram is a photographer and nature lover who travels all around India capturing moments. On a chance visit to his hometown Tanjavur, he goes into his school and begins to walk down memory lane to 1994 when he was a student harboring feelings for his classmate Janu.","Drama, Romance",C. Prem Kumar,"Vijay Sethupathi, Trisha Krishnan, Aditya Baskar, Gouri G Kishan, Devadarshini",Tamil,0,,,,,,,,,,,,dataset_3_tamil
441717,96,,"Ram is a photographer and nature lover who travels all around India capturing moments. On a chance visit to his hometown Tanjavur, he goes into his school and begins to walk down memory lane to 1994 when he was a student harboring feelings for his classmate Janu.",Romance,C. Prem Kumar,"Vijay Sethupathi, Trisha Krishnan, Aditya Baskar, Gouri G Kishan, Devadarshini",,2018,7.629,155.0,159.0,,,,1.5399,0.0,0.0,Madras Enterprises,04-10-2018,dataset_4
,99/66,,"Sangeetha and Her Husband Move Into a New Flat, Excited to Begin a New Chapter in Their Lives. From the Very First Night, Sangeetha Starts Experiencing Strange and Mysterious Incidents Inside the House. She Feels a Negative Aura and Senses the Presence of an Unknown Person Connected to a Buddha Idol Left Behind in the Flat. As Fear and Confusion Grow, She Begins to Search for Answers,sangeetha Realizes the Truth Behind the Mysterious Presence She How Overcomes the Situation and Restores Peace to Her Home","Horror, Thriller",M.S. Moorthy,"Rachitha Mahalakshmi, P. Sabari, Swetha Dorathy, Rohinth Chellappa, S. S. Moorthy",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1595494,99/66,,"Sangeetha and Her Husband Move Into a New Flat, Excited to Begin a New Chapter in Their Lives. From the Very First Night, Sangeetha Starts Experiencing Strange and Mysterious Incidents Inside the House. She Feels a Negative Aura and Senses the Presence of an Unknown Person Connected to a Buddha Idol Left Behind in the Flat. As Fear and Confusion Grow, She Begins to Search for Answers,sangeetha Realizes the Truth Behind the Mysterious Presence She How Overcomes the Situation and Restores Peace to Her Home","Horror, Thriller",M.S. Moorthy,"Rachitha Mahalakshmi, P. Sabari, Swetha Dorathy, Rohinth Chellappa, S. S. Moorthy",,2026,0.0,0.0,0.0,,,,1.1629,0.0,0.0,Mitra Pictures (P) Ltd,06-03-2026,dataset_4
,A Cool Summer Time...,,"Surya is an aspiring cricketer undergoing a difficult phase in life. His life changes when he meets Aadhya, a medical student.",Drama,Rahul Akshith,"Rohit Kumar, Shivani, Rahul Ramanathan, Madhusree, Thiruvarul",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1454391,A Cool Summer Time...,,"Surya is an aspiring cricketer undergoing a difficult phase in life. His life changes when he meets Aadhya, a medical student.",Drama,Rahul Akshith,"Rohit Kumar, Shivani, Rahul Ramanathan, Madhusree, Thiruvarul",,2025,0.0,0.0,70.0,,,,0.2656,0.0,0.0,The Movie Brats,10-04-2025,dataset_4
,A Feller and the Tree,,A feller cuts down a forest until he arrives at the last tree standing. The tree confronts the feller.,Drama,Kalainithan Kalaichelvan,,Tamil,0,,,,,,,,,,,,dataset_3_tamil
1495069,A Feller and the Tree,,A feller cuts down a forest until he arrives at the last tree standing. The tree confronts the feller.,,Kalainithan Kalaichelvan,,,2021,0.0,0.0,3.0,,,,0.6987,0.0,0.0,Black Caper Films,26-02-2021,dataset_4
,A Home Away from Home,,"Caroline, a German girl who has moved to India and has been adopted by a Tamil couple.",Drama,G. Venkatesh Kumar,"Naresh Arora, Nizhalgal Ravi, Sriranjani, Aneesh Surendar, Manisa Tait",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,A Joint Custody Christmas,,With the holidays just around the corner a divorcing couple is blindsighted by a judge's ruling that will upend their family's lives and put their Merry Christmas in serious jeopardy.,Comedy,Skip Konte,"Eric Roberts, Jeff McDonald, Tate Doppler, Joseph Kyler, Matthew Garbacz, Joseph Lopez",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,A Lone Floor,,"A tormented investigative journalist, haunted by a disturbing video and an unrelenting thumping from the floor above, finds himself trapped in a collapsing psychological maze—where every corridor leads deeper into guilt, fractured identity, and a horrifying truth buried in his own mind.","Thriller, Drama",Shrikanth Senj,"Sharook Sherief, Sibi Snehan, Mithra",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1479615,A Lone Floor,,"A tormented investigative journalist, haunted by a disturbing video and an unrelenting thumping from the floor above, finds himself trapped in a collapsing psychological maze—where every corridor leads deeper into guilt, fractured identity, and a horrifying truth buried in his own mind.","Thriller, Drama",Shrikanth Senj,"Sharook Sherief, Sibi Snehan, Mithra",,2025,10.0,1.0,24.0,,,,0.5994,0.0,0.0,High Calibre,04-05-2025,dataset_4
,A Reciprocated Lust,,"A Reciprocated Lust is an engaging Mystery, Crime featuring compelling characters, intense narratives, and captivating storytelling.","Mystery, Crime",Githen Kiruba,Sajith Jay,Tamil,0,,,,,,,,,,,,dataset_3_tamil
696113,A Reciprocated Lust,,,"Mystery, Crime",Githen Kiruba,Sajith Jay,,2020,0.0,0.0,5.0,,,,0.7316,0.0,0.0,Unknown,07-08-2020,dataset_4
,A WISH TO REMEMBER,,"Thomas Britto once a bright, intelligent programmer is now on a hunt to catch two unidentified men who has caused him great harm by stealing his program, leaves him with a medical condition, where does the truth lead him?","Drama, Mystery, Crime",Adhi Kesavan,"Vishwesh, Poojasri, Aathithyan, Aravind. M, Cheralathan Ravikumar",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1462421,A WISH TO REMEMBER,,"Thomas Britto once a bright, intelligent programmer is now on a hunt to catch two unidentified men who has caused him great harm by stealing his program, leaves him with a medical condition, where does the truth lead him?","Drama, Mystery, Crime",Adhi Kesavan,"Vishwesh, Poojasri, Aathithyan, Aravind. M, Cheralathan Ravikumar",,2025,0.0,0.0,35.0,,,,0.6245,0.0,0.0,Unknown,04-04-2025,dataset_4
,A Yellow Bird,,"It is an unwelcome homecoming for Siva, a Singaporean-Indian ex-convict, haunted by a tragedy in his past. Released after eight years behind bars and dejected by his mother's coldness, he leaves home in search of his ex-wife and daughter. His old friend denies any knowledge of their whereabouts and instead leads him back into crime. Finding him sheltering in 'void decks' (the open public access corridors found beneath government-built residential housing in Singapore), the police force him to meet with a social worker; a woman also dealing with her own fears.",Drama,K. Rajagopal,"Sivakumar Palakrishnan, Seema Biswas, Huang Lu, Marcus Mok, Indra Chandran",Tamil,0,,,,,,,,,,,,dataset_3_tamil
396865,A Yellow Bird,,"It is an unwelcome homecoming for Siva, a Singaporean-Indian ex-convict, haunted by a tragedy in his past. Released after eight years behind bars and dejected by his mother’s coldness, he leaves home in search of his ex-wife and daughter. His old friend denies any knowledge of their whereabouts and instead leads him back into crime. Finding him sheltering in ‘void decks’ (the open public access corridors found beneath government-built residential housing in Singapore), the police force him to meet with a social worker; a woman also dealing with her own fears.",Drama,K. Rajagopal,"Sivakumar Palakrishnan, Seema Biswas, Huang Lu, Marcus Mok, Indra Chandran",,2016,5.5,13.0,90.0,,,,1.2246,0.0,0.0,Akanga Film Asia,18-05-2016,dataset_4
,A1,,"The life of a caste fanatic girl, who aspires to get married to a goon, becomes a roller-coaster ride after she realises that she's with the wrong person.","Comedy, Drama",K. Johnson,"Santhanam, Tara Alisha Berry, Yatin Karyekar, Sai Kumar, M. S. Bhaskar",Tamil,0,,,,,,,,,,,,dataset_3_tamil
587233,A1,,"The life of a caste fanatic girl, who aspires to get married to a goon, becomes a roller-coaster ride after she realises that she's with the wrong person.",Comedy,Johnson K.,"Santhanam, Tara Alisha Berry, Yatin Karyekar, Sai Kumar, M. S. Bhaskar",,2019,3.1,12.0,154.0,,,,0.8791,0.0,0.0,Circle Box Entertainment,26-07-2019,dataset_4
,AASPATHIRI,,RAJU IS A GUY NEW TO THE TOWN AND HE SEARCH FOR A HOSPITAL WITH A HELP OF ONE OLD STRANGE LADY .THEN HE REACHED AND SPEND TIME IN THAT WIERDEST HOPSITAL.,"Comedy, Drama",AAKASH,"AAKASH, AVINASH, YESHWANTH VISHAL, SHAKTHI, E.Dhanush",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1373962,AASPATHIRI,,RAJU IS A GUY NEW TO THE TOWN AND HE SEARCH FOR A HOSPITAL WITH A  HELP OF ONE OLD STRANGE LADY .THEN HE REACHED AND SPEND TIME IN THAT WIERDEST HOPSITAL.,"Comedy, Drama",AAKASH,"AAKASH, AVINASH, YESHWANTH VISHAL, SHAKTHI, E.Dhanush",,2020,9.0,1.0,17.0,,,,0.5128,0.0,0.0,VELLORE VVNKM BOYZ FILMS,29-03-2020,dataset_4
,AGP,,A girl loses her family to an accident and that leads her to this disorder along with hallucination and depression. Her boyfriend goes missing in a hospital which is all over the news for all the wrong reasons.,"Thriller, Mystery",Ramesh Subramaniyan,"Lakshmi Menon, R. V. Bharathan",Tamil,0,,,,,,,,,,,,dataset_3_tamil
926105,AGP,,A girl loses her family to an accident and that leads her to this disorder along with hallucination and depression. Her boyfriend goes missing in a hospital which is all over the news for all the wrong reasons.,"Thriller, Mystery",Ramesh Subramaniyan,"Lakshmi Menon, R. V. Bharathan",,2022,0.0,0.0,111.0,,,,1.8831,0.0,0.0,KSR Studio,20-01-2022,dataset_4
,AGP Schizophrenia,,"When a person loses her entire family to an accident, it leads her to a disorder along with hallucination and depression.",Thriller,Ramesh Subramaniyan,"R.V. Bharathan, Sai Jivitha, Lakshmi Menon, Mothiswaran",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,ALT,,"The plan of 3 Thieves to loot 10 million cash intercepts with A Lady leaving the town after a murder to do something secret, which all ends up to a mysterious end.",Mystery,Jeffrey Samuel C,"Sarath Kumar, Sujith, Abinaya, Jeffrey Samuel C, Elayaraja",Tamil,0,,,,,,,,,,,,dataset_3_tamil
1494648,ALT,,"The plan of 3 Thieves to loot 10 million cash intercepts with A Lady leaving the town after a murder to do something secret, which all ends up to a mysterious end.",Mystery,Jeffrey Samuel C,"Sarath Kumar, Sujith, Abinaya, Jeffrey Samuel C, Elayaraja",,2025,0.0,0.0,10.0,,,,0.4261,0.0,0.0,Fraternity Motion Pictures,13-06-2025,dataset_4
,Aachar & Co,,"Set against the backdrop of 1960s Bangalore, follows the journey of a traditional family as they navigate the challenges of embracing modernity while honouring their roots","Comedy, Drama",Sindhu Sreenivasa Murthy,"Sindhu Sreenivasa Murthy, Anirudh Acharya, Harshil Koushik, Nisha Hegde, Sonu Venugopal, Trishara",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Aadai,,A free-spirited girl gets the shock of her life when she finds herself naked in an abandoned building after a late-night party.,"Drama, Thriller, Mystery, Action",Rathna Kumar,"Amala Paul, Ramya Subramanian, Sriranjini, Vivek Prasanna, Roju",Tamil,0,,,,,,,,,,,,dataset_3_tamil
553869,Aadai,,A free-spirited girl gets the shock of her life when she finds herself naked in an abandoned building after a late-night party.,"Thriller, Mystery, Action",Rathna Kumar,"Amala Paul, Ramya Subramanian, Sriranjini, Vivek Prasanna, Roju",,2019,5.893,14.0,143.0,,,,0.9913,0.0,0.0,V Studios,19-07-2019,dataset_4
,Aadavari Matalaku Ardhalu Verule,,"Ganesh, an unemployed man, lands up in a company where Keerthi, the girl he loves, works but who is already engaged to someone else. Sudden incidents ruin his life and he again comes across her, but refuses to marry her.","Comedy, Drama, Romance",Mahesh Bantu,"Venkatesh Daggubati, Trisha Krishnan, Srikanth, Kota Srinivasa Rao, K. Viswanath, Sunil",Tamil,0,,,,,,,,,,,,dataset_3_tamil
,Aadhaar,,"The story revolves around a villager called Pharsua, who is the first to enrol for Aadhaar card in his village but due to a premonition concerning his wife's health by the village priest sets on an uphill task of getting his number changed.",Drama,Suman Ghosh,"Vineet Kumar Singh, Saurabh Shukla, Raghubir Yadav, Sanjay Mishra, Prithvi Hatte, Prem Prakash Modi",Tamil,0,,,,,,,,,,,,dataset_3_tamil
926882,Aadhaar,,"A labourer approaches the police to find his wife, who has mysteriously gone missing just a day after delivering a baby. What has happened to her, and will justice be served?",Drama,Ramnath Palanikumar,"Karunas, Iniya, C. Arun Pandian, Riythvika, Dhileban",,2022,7.0,1.0,122.0,,,,0.546,0.0,0.0,Vennila Creations,23-09-2022,dataset_4
,Aadhitya Arunachalam,,"Aadhitya Arunachalam is an engaging Action, Drama featuring compelling characters, intense narratives, and captivating storytelling.","Action, Drama",Ben G,"Gaffar, Banumathi, Shamini Ramasamy, Aghoderan, Sivakumar Lingeswaran",Tamil,0,,,,,,,,,,,,dataset_3_tamil
